id,label
42799,1
42800,1
42801,1
42802,0
42803,0
42804,0
42805,1
42806,1
42807,1
42808,1
42809,1
42810,1
42811,1
42812,1
42813,1
42814,0
42815,1
42816,1
42817,1
42818,1
42819,1
42820,1
42821,1
42822,0
42823,1
42824,0
42825,1
42826,1
42827,1
42828,1
42829,1
42830,1
42831,1
42832,0
42833,1
42834,1
42835,0
42836,1
42837,1
42838,1
42839,1
42840,0
42841,0
42842,0
42843,1
42844,0
42845,1
42846,1
42847,1
42848,1
42849,0
42850,1
42851,1
42852,1
42853,1
42854,1
42855,1
42856,1
42857,1
42858,1
42859,1
42860,1
42861,0
42862,1
42863,1
42864,1
42865,1
42866,0
42867,1
42868,0
42869,1
42870,1
42871,1
42872,0
42873,1
42874,1
42875,1
42876,0
42877,1
42878,1
42879,1
42880,1
42881,1
42882,1
42883,1
42884,1
42885,1
42886,1
42887,1
42888,0
42889,1
42890,1
42891,1
42892,1
42893,0
42894,1
42895,1
42896,1
42897,1
42898,1
42899,1
42900,1
42901,1
42902,1
42903,0
42904,0
42905,1
42906,0
42907,1
42908,1
42909,1
42910,0
42911,0
42912,1
42913,0
42914,1
42915,1
42916,1
42917,1
42918,0
42919,1
42920,1
42921,0
42922,1
42923,1
42924,1
42925,1
42926,0
42927,0
42928,1
42929,0
42930,1
42931,1
42932,0
42933,0
42934,1
42935,1
42936,1
42937,1
42938,1
42939,1
42940,1
42941,0
42942,1
42943,1
42944,1
42945,1
42946,1
42947,1
42948,0
42949,1
42950,1
42951,1
42952,0
42953,0
42954,0
42955,0
42956,1
42957,1
42958,1
42959,0
42960,1
42961,1
42962,1
42963,1
42964,0
42965,1
42966,0
42967,0
42968,1
42969,1
42970,1
42971,0
42972,1
42973,1
42974,1
42975,1
42976,0
42977,0
42978,1
42979,1
42980,1
42981,0
42982,1
42983,0
42984,0
42985,0
42986,1
42987,1
42988,0
42989,1
42990,1
42991,1
42992,1
42993,0
42994,0
42995,1
42996,1
42997,1
42998,1
42999,1
43000,1
43001,1
43002,0
43003,1
43004,1
43005,1
43006,1
43007,1
43008,1
43009,0
43010,1
43011,0
43012,0
43013,0
43014,0
43015,1
43016,1
43017,1
43018,0
43019,0
43020,1
43021,1
43022,1
43023,1
43024,1
43025,1
43026,1
43027,1
43028,0
43029,0
43030,1
43031,1
43032,1
43033,0
43034,1
43035,1
43036,1
43037,1
43038,0
43039,1
43040,1
43041,0
43042,0
43043,1
43044,0
43045,1
43046,1
43047,0
43048,1
43049,1
43050,1
43051,1
43052,1
43053,1
43054,1
43055,1
43056,0
43057,1
43058,1
43059,1
43060,1
43061,1
43062,1
43063,1
43064,1
43065,0
43066,1
43067,1
43068,1
43069,1
43070,1
43071,1
43072,1
43073,1
43074,1
43075,1
43076,1
43077,0
43078,1
43079,1
43080,0
43081,1
43082,1
43083,1
43084,1
43085,1
43086,1
43087,1
43088,1
43089,0
43090,1
43091,1
43092,1
43093,1
43094,1
43095,1
43096,0
43097,1
43098,1
43099,0
43100,1
43101,1
43102,1
43103,1
43104,1
43105,1
43106,1
43107,1
43108,1
43109,0
43110,1
43111,1
43112,1
43113,1
43114,1
43115,1
43116,1
43117,1
43118,1
43119,1
43120,0
43121,1
43122,1
43123,1
43124,0
43125,1
43126,1
43127,1
43128,1
43129,1
43130,1
43131,1
43132,1
43133,1
43134,0
43135,1
43136,0
43137,0
43138,1
43139,0
43140,1
43141,1
43142,1
43143,1
43144,1
43145,1
43146,1
43147,1
43148,0
43149,1
43150,0
43151,1
43152,0
43153,1
43154,1
43155,1
43156,0
43157,1
43158,1
43159,1
43160,1
43161,0
43162,1
43163,1
43164,1
43165,1
43166,1
43167,1
43168,1
43169,1
43170,1
43171,1
43172,1
43173,1
43174,1
43175,1
43176,1
43177,1
43178,1
43179,0
43180,0
43181,1
43182,1
43183,1
43184,1
43185,1
43186,1
43187,1
43188,1
43189,1
43190,1
43191,1
43192,0
43193,1
43194,0
43195,0
43196,1
43197,1
43198,1
43199,1
43200,1
43201,1
43202,1
43203,0
43204,1
43205,1
43206,1
43207,1
43208,1
43209,0
43210,1
43211,1
43212,1
43213,1
43214,1
43215,1
43216,1
43217,1
43218,0
43219,0
43220,1
43221,0
43222,1
43223,1
43224,1
43225,1
43226,1
43227,1
43228,1
43229,1
43230,1
43231,1
43232,1
43233,1
43234,1
43235,1
43236,1
43237,1
43238,1
43239,0
43240,1
43241,0
43242,1
43243,1
43244,0
43245,1
43246,1
43247,1
43248,1
43249,1
43250,1
43251,1
43252,1
43253,1
43254,1
43255,1
43256,1
43257,1
43258,1
43259,0
43260,1
43261,1
43262,0
43263,1
43264,1
43265,1
43266,1
43267,1
43268,1
43269,1
43270,1
43271,1
43272,1
43273,1
43274,1
43275,1
43276,1
43277,0
43278,1
43279,1
43280,1
43281,1
43282,1
43283,1
43284,1
43285,0
43286,1
43287,1
43288,0
43289,1
43290,0
43291,1
43292,1
43293,0
43294,1
43295,1
43296,1
43297,1
43298,1
43299,0
43300,1
43301,1
43302,1
43303,1
43304,1
43305,0
43306,1
43307,1
43308,0
43309,1
43310,1
43311,1
43312,1
43313,0
43314,1
43315,1
43316,1
43317,1
43318,0
43319,1
43320,1
43321,1
43322,1
43323,1
43324,1
43325,1
43326,1
43327,1
43328,1
43329,1
43330,1
43331,1
43332,1
43333,1
43334,1
43335,0
43336,1
43337,1
43338,1
43339,0
43340,1
43341,0
43342,1
43343,1
43344,1
43345,1
43346,1
43347,1
43348,1
43349,1
43350,1
43351,1
43352,1
43353,0
43354,0
43355,0
43356,1
43357,1
43358,1
43359,1
43360,1
43361,1
43362,1
43363,1
43364,0
43365,0
43366,0
43367,0
43368,0
43369,1
43370,1
43371,1
43372,1
43373,1
43374,1
43375,1
43376,0
43377,1
43378,1
43379,1
43380,1
43381,1
43382,1
43383,1
43384,1
43385,1
43386,1
43387,0
43388,1
43389,0
43390,1
43391,1
43392,1
43393,1
43394,1
43395,0
43396,1
43397,1
43398,1
43399,1
43400,1
43401,1
43402,1
43403,1
43404,1
43405,1
43406,1
43407,1
43408,1
43409,1
43410,0
43411,1
43412,1
43413,1
43414,1
43415,0
43416,1
43417,1
43418,1
43419,1
43420,1
43421,1
43422,0
43423,1
43424,1
43425,1
43426,1
43427,1
43428,0
43429,1
43430,1
43431,1
43432,0
43433,0
43434,1
43435,0
43436,1
43437,1
43438,1
43439,0
43440,0
43441,1
43442,1
43443,1
43444,1
43445,1
43446,1
43447,1
43448,0
43449,1
43450,1
43451,1
43452,1
43453,1
43454,0
43455,1
43456,1
43457,1
43458,1
43459,0
43460,0
43461,1
43462,1
43463,0
43464,1
43465,1
43466,0
43467,0
43468,0
43469,1
43470,1
43471,1
43472,1
43473,0
43474,1
43475,1
43476,1
43477,1
43478,1
43479,0
43480,1
43481,1
43482,1
43483,1
43484,0
43485,1
43486,1
43487,1
43488,1
43489,1
43490,1
43491,1
43492,1
43493,0
43494,0
43495,1
43496,1
43497,1
43498,1
43499,0
43500,0
43501,1
43502,1
43503,0
43504,0
43505,1
43506,1
43507,1
43508,1
43509,0
43510,1
43511,1
43512,0
43513,1
43514,1
43515,1
43516,1
43517,1
43518,1
43519,1
43520,1
43521,1
43522,1
43523,0
43524,1
43525,1
43526,0
43527,1
43528,1
43529,1
43530,0
43531,1
43532,1
43533,1
43534,1
43535,1
43536,0
43537,1
43538,0
43539,1
43540,0
43541,1
43542,1
43543,1
43544,1
43545,0
43546,1
43547,1
43548,1
43549,1
43550,1
43551,1
43552,1
43553,0
43554,1
43555,1
43556,0
43557,1
43558,1
43559,1
43560,1
43561,1
43562,0
43563,0
43564,0
43565,1
43566,1
43567,1
43568,1
43569,1
43570,0
43571,0
43572,1
43573,1
43574,1
43575,1
43576,0
43577,1
43578,1
43579,1
43580,1
43581,1
43582,0
43583,0
43584,1
43585,1
43586,1
43587,1
43588,1
43589,1
43590,1
43591,1
43592,1
43593,1
43594,1
43595,1
43596,1
43597,1
43598,1
43599,1
43600,0
43601,0
43602,1
43603,1
43604,0
43605,1
43606,1
43607,1
43608,0
43609,1
43610,1
43611,1
43612,0
43613,1
43614,1
43615,0
43616,1
43617,1
43618,1
43619,0
43620,1
43621,1
43622,1
43623,0
43624,0
43625,1
43626,1
43627,1
43628,1
43629,1
43630,1
43631,1
43632,0
43633,1
43634,1
43635,1
43636,1
43637,1
43638,0
43639,0
43640,1
43641,0
43642,1
43643,1
43644,0
43645,1
43646,1
43647,1
43648,1
43649,0
43650,0
43651,1
43652,1
43653,1
43654,1
43655,1
43656,1
43657,1
43658,1
43659,1
43660,1
43661,0
43662,0
43663,1
43664,1
43665,1
43666,1
43667,1
43668,1
43669,1
43670,1
43671,1
43672,1
43673,0
43674,1
43675,1
43676,0
43677,1
43678,1
43679,0
43680,1
43681,1
43682,1
43683,1
43684,1
43685,0
43686,1
43687,1
43688,1
43689,1
43690,1
43691,1
43692,1
43693,1
43694,0
43695,1
43696,1
43697,1
43698,0
43699,1
43700,1
43701,1
43702,1
43703,1
43704,1
43705,1
43706,1
43707,1
43708,1
43709,1
43710,1
43711,0
43712,1
43713,1
43714,1
43715,1
43716,1
43717,1
43718,1
43719,0
43720,1
43721,1
43722,1
43723,1
43724,1
43725,1
43726,1
43727,0
43728,1
43729,1
43730,1
43731,1
43732,0
43733,0
43734,1
43735,0
43736,0
43737,1
43738,0
43739,0
43740,1
43741,1
43742,1
43743,1
43744,1
43745,0
43746,1
43747,1
43748,1
43749,1
43750,1
43751,1
43752,1
43753,1
43754,1
43755,0
43756,1
43757,1
43758,1
43759,0
43760,1
43761,1
43762,0
43763,1
43764,0
43765,1
43766,1
43767,1
43768,1
43769,1
43770,1
43771,0
43772,0
43773,1
43774,1
43775,1
43776,0
43777,1
43778,1
43779,1
43780,1
43781,1
43782,1
43783,0
43784,1
43785,1
43786,0
43787,1
43788,0
43789,0
43790,1
43791,1
43792,1
43793,1
43794,0
43795,1
43796,0
43797,0
43798,1
43799,1
43800,1
43801,1
43802,0
43803,1
43804,0
43805,1
43806,0
43807,1
43808,0
43809,1
43810,1
43811,1
43812,1
43813,1
43814,1
43815,1
43816,1
43817,1
43818,1
43819,1
43820,1
43821,0
43822,1
43823,1
43824,1
43825,1
43826,1
43827,1
43828,1
43829,1
43830,1
43831,1
43832,1
43833,1
43834,1
43835,1
43836,1
43837,1
43838,1
43839,0
43840,1
43841,1
43842,1
43843,1
43844,1
43845,1
43846,0
43847,1
43848,1
43849,1
43850,0
43851,1
43852,1
43853,0
43854,1
43855,1
43856,1
43857,1
43858,0
43859,0
43860,1
43861,0
43862,0
43863,1
43864,1
43865,0
43866,1
43867,0
43868,1
43869,0
43870,1
43871,1
43872,0
43873,1
43874,1
43875,1
43876,1
43877,1
43878,0
43879,1
43880,1
43881,1
43882,0
43883,1
43884,1
43885,1
43886,1
43887,1
43888,1
43889,1
43890,1
43891,1
43892,1
43893,1
43894,1
43895,1
43896,0
43897,1
43898,1
43899,1
43900,1
43901,0
43902,1
43903,0
43904,1
43905,1
43906,1
43907,1
43908,1
43909,1
43910,0
43911,0
43912,1
43913,1
43914,1
43915,1
43916,0
43917,1
43918,0
43919,1
43920,1
43921,1
43922,1
43923,0
43924,1
43925,0
43926,0
43927,1
43928,0
43929,1
43930,0
43931,1
43932,0
43933,1
43934,1
43935,1
43936,0
43937,1
43938,1
43939,1
43940,1
43941,1
43942,1
43943,1
43944,1
43945,1
43946,1
43947,1
43948,1
43949,1
43950,1
43951,0
43952,0
43953,1
43954,1
43955,1
43956,1
43957,0
43958,0
43959,1
43960,0
43961,0
43962,1
43963,1
43964,1
43965,1
43966,1
43967,1
43968,1
43969,1
43970,1
43971,1
43972,1
43973,1
43974,0
43975,1
43976,1
43977,1
43978,1
43979,1
43980,1
43981,1
43982,1
43983,1
43984,1
43985,1
43986,1
43987,1
43988,1
43989,1
43990,1
43991,0
43992,1
43993,1
43994,1
43995,1
43996,0
43997,1
43998,0
43999,1
44000,1
44001,1
44002,1
44003,0
44004,1
44005,1
44006,1
44007,1
44008,1
44009,1
44010,0
44011,0
44012,0
44013,1
44014,1
44015,1
44016,1
44017,1
44018,0
44019,1
44020,1
44021,1
44022,1
44023,0
44024,1
44025,1
44026,1
44027,0
44028,1
44029,1
44030,0
44031,1
44032,0
44033,1
44034,0
44035,0
44036,0
44037,1
44038,1
44039,0
44040,1
44041,1
44042,1
44043,1
44044,1
44045,1
44046,1
44047,1
44048,1
44049,1
44050,0
44051,1
44052,1
44053,0
44054,1
44055,1
44056,0
44057,0
44058,1
44059,0
44060,1
44061,1
44062,0
44063,1
44064,1
44065,0
44066,0
44067,1
44068,1
44069,1
44070,1
44071,1
44072,1
44073,1
44074,1
44075,1
44076,1
44077,1
44078,1
44079,1
44080,0
44081,1
44082,1
44083,1
44084,0
44085,0
44086,0
44087,1
44088,0
44089,1
44090,0
44091,1
44092,1
44093,0
44094,0
44095,1
44096,1
44097,1
44098,1
44099,1
44100,1
44101,0
44102,1
44103,0
44104,0
44105,1
44106,1
44107,1
44108,1
44109,1
44110,1
44111,1
44112,1
44113,1
44114,1
44115,0
44116,1
44117,1
44118,1
44119,1
44120,0
44121,1
44122,1
44123,1
44124,1
44125,1
44126,0
44127,0
44128,1
44129,1
44130,1
44131,1
44132,0
44133,1
44134,1
44135,1
44136,1
44137,1
44138,1
44139,1
44140,1
44141,1
44142,1
44143,1
44144,1
44145,1
44146,0
44147,1
44148,1
44149,1
44150,1
44151,1
44152,1
44153,1
44154,0
44155,1
44156,1
44157,1
44158,1
44159,1
44160,0
44161,0
44162,0
44163,1
44164,0
44165,1
44166,1
44167,1
44168,1
44169,1
44170,1
44171,1
44172,1
44173,0
44174,1
44175,1
44176,1
44177,1
44178,1
44179,0
44180,1
44181,0
44182,1
44183,0
44184,1
44185,0
44186,1
44187,1
44188,0
44189,1
44190,1
44191,1
44192,1
44193,1
44194,0
44195,1
44196,1
44197,1
44198,1
44199,1
44200,1
44201,1
44202,1
44203,1
44204,1
44205,1
44206,1
44207,1
44208,0
44209,1
44210,1
44211,1
44212,1
44213,1
44214,1
44215,1
44216,1
44217,1
44218,1
44219,0
44220,1
44221,1
44222,1
44223,1
44224,1
44225,1
44226,1
44227,1
44228,1
44229,1
44230,1
44231,0
44232,1
44233,1
44234,0
44235,0
44236,1
44237,0
44238,1
44239,1
44240,0
44241,0
44242,1
44243,1
44244,1
44245,1
44246,0
44247,1
44248,1
44249,1
44250,1
44251,1
44252,1
44253,0
44254,1
44255,1
44256,1
44257,1
44258,0
44259,1
44260,1
44261,1
44262,0
44263,1
44264,0
44265,1
44266,0
44267,1
44268,1
44269,1
44270,0
44271,1
44272,1
44273,1
44274,1
44275,1
44276,1
44277,1
44278,1
44279,1
44280,1
44281,1
44282,1
44283,1
44284,1
44285,1
44286,1
44287,1
44288,1
44289,1
44290,1
44291,1
44292,1
44293,1
44294,1
44295,1
44296,1
44297,0
44298,0
44299,1
44300,0
44301,1
44302,0
44303,0
44304,1
44305,1
44306,1
44307,1
44308,0
44309,1
44310,1
44311,1
44312,1
44313,1
44314,0
44315,1
44316,0
44317,1
44318,1
44319,1
44320,1
44321,1
44322,0
44323,0
44324,1
44325,0
44326,1
44327,1
44328,1
44329,1
44330,1
44331,0
44332,0
44333,1
44334,1
44335,1
44336,1
44337,1
44338,0
44339,1
44340,1
44341,1
44342,1
44343,1
44344,0
44345,1
44346,1
44347,0
44348,0
44349,0
44350,1
44351,1
44352,1
44353,1
44354,1
44355,1
44356,0
44357,1
44358,1
44359,0
44360,0
44361,1
44362,1
44363,1
44364,1
44365,1
44366,0
44367,1
44368,1
44369,1
44370,1
44371,1
44372,1
44373,1
44374,1
44375,0
44376,1
44377,1
44378,1
44379,0
44380,1
44381,0
44382,1
44383,1
44384,1
44385,0
44386,1
44387,1
44388,1
44389,1
44390,1
44391,1
44392,1
44393,0
44394,0
44395,1
44396,0
44397,1
44398,1
44399,0
44400,1
44401,1
44402,1
44403,1
44404,1
44405,1
44406,1
44407,0
44408,1
44409,1
44410,1
44411,1
44412,0
44413,1
44414,0
44415,1
44416,1
44417,1
44418,0
44419,1
44420,0
44421,1
44422,0
44423,1
44424,1
44425,1
44426,0
44427,1
44428,1
44429,0
44430,1
44431,1
44432,0
44433,1
44434,1
44435,1
44436,1
44437,1
44438,1
44439,1
44440,0
44441,1
44442,1
44443,1
44444,1
44445,1
44446,1
44447,1
44448,1
44449,1
44450,0
44451,1
44452,1
44453,1
44454,1
44455,1
44456,1
44457,1
44458,0
44459,1
44460,1
44461,1
44462,1
44463,1
44464,0
44465,1
44466,1
44467,1
44468,0
44469,0
44470,0
44471,0
44472,1
44473,1
44474,1
44475,1
44476,1
44477,1
44478,1
44479,1
44480,0
44481,1
44482,1
44483,1
44484,1
44485,1
44486,1
44487,1
44488,1
44489,1
44490,1
44491,1
44492,1
44493,1
44494,1
44495,0
44496,0
44497,1
44498,1
44499,1
44500,0
44501,0
44502,1
44503,1
44504,1
44505,0
44506,1
44507,0
44508,0
44509,1
44510,1
44511,0
44512,1
44513,1
44514,1
44515,1
44516,1
44517,1
44518,1
44519,1
44520,1
44521,0
44522,1
44523,1
44524,1
44525,1
44526,1
44527,1
44528,0
44529,1
44530,1
44531,1
44532,1
44533,1
44534,1
44535,0
44536,1
44537,1
44538,1
44539,1
44540,1
44541,1
44542,1
44543,1
44544,0
44545,1
44546,0
44547,0
44548,1
44549,1
44550,1
44551,1
44552,1
44553,1
44554,1
44555,1
44556,1
44557,1
44558,1
44559,1
44560,0
44561,1
44562,0
44563,1
44564,1
44565,1
44566,1
44567,1
44568,1
44569,1
44570,1
44571,1
44572,1
44573,1
44574,0
44575,1
44576,1
44577,1
44578,1
44579,1
44580,0
44581,1
44582,1
44583,0
44584,1
44585,1
44586,1
44587,0
44588,1
44589,1
44590,1
44591,1
44592,1
44593,0
44594,1
44595,1
44596,1
44597,1
44598,1
44599,0
44600,1
44601,0
44602,1
44603,0
44604,1
44605,1
44606,0
44607,1
44608,1
44609,0
44610,1
44611,1
44612,1
44613,1
44614,1
44615,1
44616,1
44617,1
44618,1
44619,1
44620,1
44621,1
44622,0
44623,1
44624,0
44625,1
44626,1
44627,1
44628,1
44629,1
44630,1
44631,1
44632,1
44633,1
44634,1
44635,1
44636,1
44637,1
44638,0
44639,1
44640,1
44641,1
44642,0
44643,1
44644,0
44645,1
44646,1
44647,1
44648,1
44649,1
44650,1
44651,1
44652,1
44653,0
44654,1
44655,1
44656,0
44657,1
44658,1
44659,1
44660,1
44661,1
44662,0
44663,1
44664,1
44665,1
44666,1
44667,0
44668,1
44669,1
44670,1
44671,1
44672,1
44673,0
44674,1
44675,1
44676,0
44677,0
44678,1
44679,1
44680,1
44681,1
44682,1
44683,0
44684,1
44685,0
44686,1
44687,0
44688,1
44689,1
44690,1
44691,0
44692,1
44693,0
44694,1
44695,1
44696,0
44697,1
44698,1
44699,1
44700,1
44701,1
44702,1
44703,1
44704,0
44705,1
44706,1
44707,1
44708,1
44709,0
44710,1
44711,1
44712,1
44713,1
44714,1
44715,0
44716,1
44717,1
44718,1
44719,1
44720,1
44721,1
44722,1
44723,1
44724,1
44725,1
44726,1
44727,0
44728,1
44729,1
44730,0
44731,1
44732,1
44733,1
44734,1
44735,1
44736,0
44737,1
44738,1
44739,1
44740,1
44741,0
44742,1
44743,1
44744,0
44745,1
44746,0
44747,1
44748,1
44749,1
44750,1
44751,0
44752,1
44753,1
44754,1
44755,1
44756,1
44757,1
44758,1
44759,1
44760,1
44761,1
44762,1
44763,1
44764,0
44765,1
44766,1
44767,1
44768,1
44769,0
44770,1
44771,1
44772,0
44773,1
44774,1
44775,0
44776,1
44777,1
44778,1
44779,1
44780,1
44781,0
44782,0
44783,1
44784,1
44785,1
44786,1
44787,0
44788,1
44789,1
44790,1
44791,1
44792,1
44793,1
44794,1
44795,0
44796,1
44797,1
44798,1
44799,1
44800,1
44801,1
44802,1
44803,1
44804,1
44805,0
44806,0
44807,0
44808,1
44809,1
44810,1
44811,1
44812,1
44813,1
44814,1
44815,0
44816,1
44817,1
44818,1
44819,1
44820,1
44821,1
44822,1
44823,1
44824,1
44825,1
44826,1
44827,1
44828,0
44829,1
44830,1
44831,1
44832,0
44833,1
44834,1
44835,1
44836,1
44837,1
44838,1
44839,0
44840,0
44841,1
44842,1
44843,1
44844,1
44845,1
44846,1
44847,1
44848,1
44849,1
44850,1
44851,1
44852,1
44853,1
44854,1
44855,0
44856,1
44857,1
44858,0
44859,1
44860,1
44861,0
44862,1
44863,1
44864,1
44865,0
44866,1
44867,0
44868,1
44869,1
44870,1
44871,0
44872,0
44873,1
44874,0
44875,1
44876,1
44877,1
44878,1
44879,1
44880,1
44881,1
44882,0
44883,1
44884,1
44885,1
44886,1
44887,1
44888,0
44889,0
44890,1
44891,0
44892,1
44893,1
44894,1
44895,1
44896,1
44897,1
44898,1
44899,1
44900,1
44901,0
44902,1
44903,1
44904,1
44905,0
44906,1
44907,1
44908,0
44909,1
44910,0
44911,0
44912,1
44913,1
44914,0
44915,0
44916,1
44917,1
44918,0
44919,1
44920,1
44921,1
44922,1
44923,1
44924,1
44925,1
44926,0
44927,1
44928,1
44929,1
44930,1
44931,0
44932,1
44933,1
44934,1
44935,1
44936,1
44937,1
44938,1
44939,0
44940,1
44941,1
44942,1
44943,1
44944,1
44945,0
44946,0
44947,1
44948,1
44949,1
44950,1
44951,1
44952,1
44953,1
44954,1
44955,1
44956,1
44957,0
44958,1
44959,0
44960,0
44961,1
44962,1
44963,1
44964,1
44965,0
44966,1
44967,0
44968,1
44969,1
44970,1
44971,0
44972,1
44973,1
44974,1
44975,1
44976,1
44977,0
44978,1
44979,1
44980,1
44981,1
44982,1
44983,1
44984,1
44985,1
44986,1
44987,0
44988,1
44989,1
44990,1
44991,1
44992,1
44993,1
44994,1
44995,1
44996,1
44997,0
44998,1
44999,1
45000,1
45001,1
45002,1
45003,1
45004,1
45005,1
45006,0
45007,1
45008,1
45009,1
45010,0
45011,1
45012,1
45013,1
45014,1
45015,1
45016,1
45017,0
45018,1
45019,0
45020,1
45021,1
45022,1
45023,1
45024,1
45025,1
45026,1
45027,1
45028,1
45029,0
45030,0
45031,1
45032,0
45033,0
45034,1
45035,1
45036,1
45037,0
45038,0
45039,1
45040,1
45041,1
45042,0
45043,0
45044,1
45045,1
45046,1
45047,0
45048,1
45049,1
45050,1
45051,1
45052,1
45053,1
45054,0
45055,1
45056,1
45057,1
45058,1
45059,1
45060,1
45061,0
45062,1
45063,1
45064,1
45065,1
45066,1
45067,1
45068,1
45069,1
45070,0
45071,0
45072,1
45073,1
45074,1
45075,0
45076,1
45077,1
45078,1
45079,1
45080,1
45081,1
45082,1
45083,1
45084,1
45085,1
45086,1
45087,1
45088,1
45089,1
45090,1
45091,1
45092,1
45093,0
45094,1
45095,1
45096,1
45097,1
45098,1
45099,1
45100,0
45101,1
45102,0
45103,1
45104,1
45105,1
45106,1
45107,1
45108,1
45109,0
45110,1
45111,1
45112,0
45113,0
45114,1
45115,1
45116,1
45117,1
45118,1
45119,1
45120,1
45121,1
45122,1
45123,0
45124,0
45125,0
45126,0
45127,1
45128,1
45129,0
45130,1
45131,0
45132,0
45133,0
45134,1
45135,1
45136,1
45137,1
45138,0
45139,0
45140,1
45141,1
45142,1
45143,1
45144,1
45145,1
45146,0
45147,1
45148,1
45149,1
45150,1
45151,0
45152,0
45153,1
45154,1
45155,1
45156,0
45157,1
45158,1
45159,0
45160,1
45161,1
45162,1
45163,1
45164,0
45165,1
45166,0
45167,0
45168,1
45169,1
45170,1
45171,1
45172,1
45173,1
45174,0
45175,1
45176,1
45177,1
45178,1
45179,1
45180,0
45181,1
45182,1
45183,1
45184,0
45185,1
45186,1
45187,1
45188,1
45189,1
45190,0
45191,1
45192,1
45193,1
45194,1
45195,1
45196,1
45197,0
45198,1
45199,1
45200,1
45201,0
45202,1
45203,1
45204,0
45205,1
45206,1
45207,1
45208,1
45209,1
45210,1
45211,1
45212,1
45213,0
45214,1
45215,1
45216,0
45217,1
45218,1
45219,0
45220,1
45221,1
45222,1
45223,1
45224,1
45225,0
45226,1
45227,0
45228,1
45229,1
45230,1
45231,1
45232,1
45233,1
45234,0
45235,1
45236,0
45237,1
45238,1
45239,1
45240,1
45241,1
45242,0
45243,1
45244,0
45245,1
45246,1
45247,0
45248,0
45249,1
45250,1
45251,1
45252,1
45253,1
45254,1
45255,0
45256,1
45257,1
45258,0
45259,1
45260,1
45261,1
45262,1
45263,1
45264,1
45265,1
45266,1
45267,0
45268,1
45269,0
45270,1
45271,1
45272,1
45273,1
45274,1
45275,1
45276,0
45277,1
45278,1
45279,1
45280,1
45281,1
45282,0
45283,0
45284,0
45285,1
45286,0
45287,1
45288,1
45289,1
45290,1
45291,1
45292,1
45293,1
45294,0
45295,1
45296,1
45297,0
45298,0
45299,1
45300,1
45301,1
45302,1
45303,1
45304,1
45305,1
45306,1
45307,0
45308,1
45309,1
45310,1
45311,1
45312,1
45313,1
45314,1
45315,1
45316,1
45317,1
45318,1
45319,1
45320,1
45321,1
45322,1
45323,0
45324,0
45325,1
45326,1
45327,1
45328,0
45329,0
45330,1
45331,0
45332,1
45333,0
45334,0
45335,1
45336,1
45337,1
45338,0
45339,0
45340,0
45341,0
45342,0
45343,1
45344,1
45345,1
45346,1
45347,1
45348,1
45349,1
45350,1
45351,1
45352,1
45353,0
45354,1
45355,1
45356,1
45357,1
45358,1
45359,1
45360,1
45361,1
45362,0
45363,1
45364,1
45365,1
45366,0
45367,1
45368,1
45369,1
45370,1
45371,1
45372,1
45373,1
45374,1
45375,1
45376,1
45377,1
45378,1
45379,1
45380,1
45381,1
45382,1
45383,1
45384,1
45385,1
45386,1
45387,1
45388,0
45389,1
45390,1
45391,1
45392,0
45393,1
45394,0
45395,0
45396,1
45397,0
45398,1
45399,1
45400,0
45401,1
45402,1
45403,1
45404,1
45405,1
45406,1
45407,1
45408,0
45409,1
45410,1
45411,1
45412,1
45413,1
45414,1
45415,0
45416,1
45417,1
45418,1
45419,1
45420,0
45421,0
45422,1
45423,1
45424,0
45425,0
45426,1
45427,1
45428,0
45429,1
45430,0
45431,1
45432,1
45433,1
45434,1
45435,0
45436,0
45437,1
45438,1
45439,1
45440,1
45441,1
45442,1
45443,1
45444,1
45445,1
45446,1
45447,1
45448,0
45449,1
45450,0
45451,0
45452,0
45453,1
45454,1
45455,0
45456,1
45457,1
45458,1
45459,1
45460,1
45461,1
45462,1
45463,1
45464,1
45465,1
45466,1
45467,1
45468,1
45469,1
45470,1
45471,1
45472,1
45473,1
45474,0
45475,1
45476,1
45477,1
45478,1
45479,1
45480,1
45481,0
45482,1
45483,1
45484,1
45485,1
45486,1
45487,1
45488,0
45489,1
45490,1
45491,1
45492,0
45493,1
45494,1
45495,0
45496,1
45497,1
45498,1
45499,0
45500,1
45501,1
45502,1
45503,1
45504,0
45505,0
45506,1
45507,1
45508,0
45509,1
45510,0
45511,1
45512,1
45513,1
45514,1
45515,1
45516,0
45517,1
45518,1
45519,1
45520,1
45521,1
45522,1
45523,1
45524,1
45525,1
45526,1
45527,1
45528,1
45529,1
45530,1
45531,1
45532,0
45533,1
45534,1
45535,1
45536,1
45537,1
45538,1
45539,1
45540,1
45541,1
45542,0
45543,0
45544,1
45545,1
45546,0
45547,1
45548,1
45549,1
45550,0
45551,0
45552,1
45553,1
45554,1
45555,1
45556,1
45557,1
45558,0
45559,1
45560,1
45561,1
45562,1
45563,1
45564,0
45565,1
45566,0
45567,1
45568,1
45569,0
45570,1
45571,1
45572,1
45573,1
45574,0
45575,1
45576,1
45577,1
45578,0
45579,1
45580,1
45581,1
45582,1
45583,1
45584,1
45585,1
45586,1
45587,1
45588,1
45589,1
45590,1
45591,1
45592,1
45593,1
45594,1
45595,1
45596,1
45597,1
